Classification,Position
8154,ผู้ควบคุมเครื่องกลั่นและเตาปฏิกรณ์ทางเคมี (ยกเว้นปิโตรเลียมและก๊าซธรรมชาติ)
8154,ผู้ควบคุมอุปกรณ์ในกระบวนการทางเคมี ; พนักงานควบคุมถังกลั่นทางเคมีชนิดเดี่ยวและต่อเนื่อง (ยกเว้นปิโตรเลียมและก๊าซธรรมชาติ)
8154,ผู้ควบคุมเครื่องทำระเหย
8154,ผู้ควบคุมเครื่องกลั่นและเตาปฏิกรณ์ทางเคมีอื่นๆ (ยกเว้นปิโตรเลียมและก๊าซธรรมชาติ)
8155,ผู้ควบคุมเครื่องกลั่นนํ้ามันและก๊าซธรรมชาติ
8155,พนักงานเครื่องกลั่น (นํ้ามันปิโตรเลียม) ทั่วไป
8155,ผู้ควบคุมเครื่องแยกนํ้ามัน
8155,ผู้ควบคุมหอกลั่น (นํ้ามันปิโตรเลียมและก๊าซธรรมชาติ)
8155,พนักงานเครื่องปฏิกรณ์ (นํ้ามันปิโตรเลียม)
8155,ผู้ปฏิบัติงานเกี่ยวกับการกลั่นนํ้ามันอื่น ๆ
8159,ผู้ควบคุมกระบวนการแปรรูปทางเคมี ที่มิได้จัดประเภทไว้ในที่อื่น
8159,ผู้ใช้เครื่องฟอกสี (สารเคมี)
8159,ผู้ทำยางแผ่นดิบ (ผู้ทำยางแผ่นจากนํ้ายาง)
8159,"ผู้ทำยางเครป , ผู้ทำยางเครปจากเศษยางดิบ"
8159,ผู้ทำยางแท่ง
8159,ผู้ทำนํ้ายางข้น
8159,พนักงานประจำเครื่องผลิตเม็ดพลาสติก
8159,ผู้ปฏิบัติงานในกระบวนการผลิตถ่านไฟฉาย
8159,ผู้ปฏิบัติงานในกระบวนการผลิตปุ๋ยเคมี
8159,ผู้ปฏิบัติงานในกระบวนการผลิตเส้นใยสังเคราะห์
8159,ผู้ปฏิบัติงานในกรรมวิธีทางเคมีอื่น ๆ
8160,ผู้ควบคุมเครื่องจักรในการผลิตพลังงานไฟฟ้าและอุตสาหกรรมที่เกี่ยวข้อง
8161,ผู้ควบคุมเครื่องจักรในการผลิตพลังงานไฟฟ้า
8161,ผู้ควบคุมเครื่องผลิตกระแสไฟฟ้า ; พนักงานประจำห้องควบคุม (ผลิตกระแสไฟฟ้า)
8161,ผู้ควบคุมสถานีผลิตไฟฟ้า (พลังงานนํ้า) ; พนักงานเครื่องกังหัน (ผลิตกระแสไฟฟ้า)
8161,ผู้ควบคุมสถานีผลิตไฟฟ้า (พลังงานนิวเคลียร์)
